交易日期,景气成长股票池,细分龙头股票池,中性股息股票池,沪深300,中证红利全收益
20141205,4.377430,3.481093,3.323779,1.191374,1.457803
20141208,4.371830,3.478856,3.412962,1.240173,1.494869
20141209,4.203041,3.341892,3.351665,1.184522,1.439199
20141210,4.361446,3.477164,3.511838,1.228226,1.500243
20141211,4.411110,3.506798,3.485339,1.213535,1.512276
20141212,4.479888,3.532071,3.513480,1.217429,1.519924
20141215,4.539374,3.592250,3.570987,1.226580,1.532627
20141216,4.542535,3.565328,3.600483,1.259434,1.556259
20141217,4.465535,3.536698,3.607891,1.281240,1.569257
20141218,4.440238,3.527879,3.642350,1.275647,1.570132
20141219,4.332575,3.498531,3.707835,1.289845,1.605518
20141222,4.119037,3.369383,3.650313,1.294158,1.612695
20141223,4.064372,3.332169,3.554640,1.267639,1.561948
20141224,4.156286,3.373069,3.502774,1.231596,1.535788
20141225,4.207412,3.406737,3.592802,1.271641,1.581989
20141226,4.201385,3.410010,3.681273,1.313739,1.609914
20141229,4.143378,3.371841,3.688251,1.317405,1.603326
20141230,4.085253,3.310054,3.650697,1.318205,1.586359
20141231,4.110996,3.352558,3.698813,1.347238,1.617192
20150105,4.182512,3.418914,3.840096,1.388351,1.679793
20150106,4.265802,3.520154,3.947243,1.388167,1.690714
20150107,4.248978,3.507512,3.985223,1.389208,1.686236
20150108,4.227306,3.562278,3.941618,1.356980,1.649449
20150109,4.230819,3.600813,3.934661,1.352201,1.640985
20150112,4.242334,3.644183,3.957986,1.339564,1.605349
20150113,4.328224,3.718158,3.966389,1.339740,1.618490
20150114,4.323763,3.691760,3.936425,1.335311,1.614311
20150115,4.351758,3.696523,3.989064,1.374084,1.656485
20150116,4.417413,3.765525,4.064462,1.385913,1.669195
20150119,4.294414,3.653757,3.799769,1.279165,1.545010
20150120,4.509618,3.839060,3.898043,1.294822,1.581508
20150121,4.592877,3.935901,4.027626,1.353025,1.638204
20150122,4.709211,3.982654,4.076084,1.360165,1.649289
20150123,4.655637,3.905833,4.036981,1.361736,1.642239
20150126,4.712288,4.000587,4.074652,1.375557,1.667093
20150127,4.733275,4.016566,4.108119,1.362955,1.665084
20150128,4.646064,3.980401,4.071319,1.344042,1.650501
20150129,4.635208,3.966431,4.030798,1.327448,1.640175
20150130,4.614998,3.913187,3.936006,1.309374,1.619151
20150202,4.575562,3.896735,3.840114,1.278709,1.581774
20150203,4.648716,3.962188,3.921811,1.310538,1.608716
20150204,4.628977,3.957526,3.917401,1.296936,1.597545
20150205,4.576711,3.952347,3.887884,1.283660,1.574754
20150206,4.496137,3.881262,3.811409,1.262872,1.538508
20150209,4.477445,3.849813,3.821415,1.275644,1.538929
20150210,4.529833,3.926730,3.889996,1.298909,1.567373
20150211,4.586992,3.981302,3.930217,1.309272,1.574670
20150212,4.606742,4.014583,3.981555,1.312608,1.578095
20150213,4.678075,4.043825,4.027593,1.322884,1.598540
20150216,4.790143,4.129720,4.071825,1.334191,1.610916
20150217,4.823899,4.136562,4.096101,1.342898,1.622105
20150225,4.793713,4.126566,4.078652,1.326278,1.617810
20150226,4.814080,4.157977,4.177223,1.359663,1.650038
20150227,4.854641,4.175342,4.230958,1.362159,1.651793
20150302,4.974934,4.237548,4.285592,1.372995,1.672965
20150303,4.950243,4.180296,4.201132,1.337400,1.648235
20150304,5.065874,4.256427,4.245599,1.346139,1.662216
20150305,5.100882,4.280545,4.253185,1.332994,1.650661
20150306,5.022388,4.219707,4.248253,1.326198,1.647756
20150309,5.083728,4.263128,4.314298,1.348780,1.679502
20150310,5.165499,4.331066,4.328701,1.342246,1.679719
20150311,5.174429,4.312812,4.282869,1.343787,1.685097
20150312,5.134159,4.286857,4.313792,1.369785,1.707165
20150313,5.195400,4.342638,4.379896,1.379245,1.720720
20150316,5.368297,4.455261,4.509302,1.412800,1.756745
20150317,5.429976,4.503449,4.573736,1.432416,1.784429
20150318,5.511584,4.584349,4.670117,1.466322,1.831498
20150319,5.554137,4.645679,4.697364,1.463914,1.841820
20150320,5.606375,4.714988,4.745081,1.484058,1.856888
20150323,5.760707,4.849031,4.893107,1.514363,1.894995
20150324,5.836880,4.902723,4.955322,1.514738,1.904513
20150325,5.999799,4.920085,4.973564,1.502296,1.900007
20150326,5.933421,4.846078,4.933459,1.505951,1.903348
20150327,5.966224,4.876088,4.945699,1.514224,1.921168
20150330,6.013574,4.896635,5.045005,1.558633,1.969137
20150331,6.110902,4.969497,5.039816,1.544536,1.954663
20150401,6.289148,5.091412,5.119537,1.572250,1.993417
20150402,6.466423,5.227419,5.192450,1.572586,2.029197
20150403,6.565315,5.289646,5.241705,1.590033,2.072955
20150407,6.710608,5.363594,5.356239,1.624157,2.138213
20150408,6.669910,5.313740,5.390047,1.637790,2.153646
20150409,6.649695,5.262310,5.401479,1.624955,2.136858
20150410,6.781807,5.405314,5.475538,1.656324,2.195190
20150413,6.947112,5.540514,5.600486,1.685550,2.243396
20150414,6.950854,5.604590,5.652243,1.692074,2.255528
20150415,6.793057,5.487720,5.703124,1.670086,2.201545
20150416,6.869915,5.573863,5.842331,1.720806,2.251613
20150417,6.971911,5.654154,5.991929,1.752293,2.274612
20150420,6.791308,5.503038,5.911948,1.723998,2.225572
20150421,6.998146,5.658034,5.962581,1.761073,2.269556
20150422,7.148339,5.759579,6.027250,1.807071,2.334846
20150423,7.230914,5.783797,6.064890,1.807482,2.343885
20150424,7.280828,5.776175,6.131803,1.792899,2.318194
20150427,7.290182,5.836465,6.227260,1.832912,2.355362
20150428,6.996018,5.641951,6.117703,1.807852,2.306418
20150429,7.148507,5.734786,6.346914,1.820229,2.324634
20150430,7.168400,5.742157,6.366840,1.810911,2.328762
20150504,7.151923,5.741542,6.399381,1.825344,2.367703
20150505,7.003951,5.585199,6.156935,1.752561,2.267259
20150506,7.010106,5.594962,6.075750,1.735972,2.219478
20150507,6.917010,5.584727,6.098530,1.704238,2.157607
20150508,7.183073,5.803351,6.312603,1.737908,2.215083
20150511,7.396849,5.972399,6.467262,1.788282,2.296448
20150512,7.433598,6.037127,6.606056,1.809971,2.333285
20150513,7.506942,6.106441,6.572508,1.798921,2.324793
20150514,7.436874,6.040322,6.423584,1.792189,2.331289
20150515,7.310403,5.959153,6.423791,1.760427,2.295849
20150518,7.452234,6.014458,6.516732,1.744289,2.296439
20150519,7.651121,6.171564,6.787667,1.803795,2.366609
20150520,7.884377,6.274957,6.864356,1.812830,2.399413
20150521,8.284517,6.546326,7.143457,1.845640,2.475768
20150522,8.556057,6.752562,7.242328,1.887714,2.535493
20150525,8.631835,6.935764,7.496843,1.944201,2.615926
20150526,8.934529,7.135775,7.588496,1.982106,2.674186
20150527,9.303083,7.395599,7.805981,1.975440,2.684453
20150528,8.775051,6.925294,7.205031,1.842983,2.525807
20150529,8.857153,6.963931,7.138837,1.845584,2.533387
20150601,9.424381,7.320259,7.516058,1.935312,2.677374
20150602,9.736343,7.495881,7.603652,1.967982,2.758833
20150603,9.455331,7.366573,7.434391,1.961012,2.768546
20150604,9.204124,7.191614,7.300212,1.975434,2.789020
20150605,9.179492,7.271259,7.465521,1.994167,2.841759
20150608,8.951993,7.107974,7.457808,2.041137,2.891685
20150609,9.060722,7.162075,7.453989,2.027301,2.873310
20150610,9.301361,7.339642,7.561599,2.024118,2.876277
20150611,9.431260,7.475982,7.557789,2.023157,2.888277
20150612,9.540192,7.489820,7.646345,2.034032,2.942680
20150615,9.381052,7.332423,7.521158,1.990589,2.906795
20150616,8.947170,6.997070,7.178370,1.930981,2.780186
20150617,9.265424,7.127796,7.222863,1.959198,2.851848
20150618,8.898200,6.841160,7.038270,1.879790,2.783830
20150619,8.492812,6.434089,6.715883,1.767893,2.601874
20150623,8.845781,6.638884,6.974733,1.824714,2.624965
20150624,9.027999,6.810134,7.136888,1.860566,2.696460
20150625,8.802417,6.577402,6.954052,1.794376,2.605198
20150626,8.103790,6.072206,6.555433,1.653190,2.403139
20150629,7.608103,5.826024,6.469790,1.598043,2.312083
20150630,7.925636,6.196008,6.845255,1.705346,2.433687
20150701,7.590416,6.004206,6.642616,1.621480,2.297390
20150702,7.237532,5.772926,6.460394,1.566188,2.178567
20150703,7.048619,5.554950,6.168449,1.481520,2.036824
20150706,7.056083,5.550056,6.210078,1.524457,2.063436
20150707,6.693212,5.189573,5.874276,1.497565,1.993576
20150708,6.422164,5.026346,5.903485,1.396546,1.895841
20150709,6.709091,5.288131,6.168355,1.485984,2.020934
20150710,7.024650,5.576008,6.459784,1.565639,2.142144
20150713,7.494939,5.939233,6.704018,1.605768,2.237180
20150714,7.677736,5.950015,6.506683,1.567772,2.214147
20150715,7.465152,5.731729,6.243434,1.512341,2.107724
20150716,7.737250,5.942263,6.461352,1.524006,2.123485
20150717,8.177983,6.226049,6.586607,1.582773,2.211095
20150720,8.283248,6.194364,6.502015,1.586248,2.221767
20150721,8.417700,6.209245,6.467407,1.588305,2.244102
20150722,8.566179,6.250152,6.484263,1.584932,2.254322
20150723,8.694227,6.371764,6.558223,1.620635,2.306806
20150724,8.549683,6.211503,6.457453,1.592221,2.263514
20150727,7.912704,5.799918,6.182870,1.455905,2.074941
20150728,7.866152,5.829169,6.306765,1.452993,2.051580
20150729,8.166754,6.010095,6.399004,1.498471,2.140258
20150730,7.870430,5.843761,6.292281,1.454640,2.082955
20150731,7.834712,5.876212,6.280283,1.455130,2.083010
20150803,7.711594,5.947409,6.293656,1.459910,2.096146
20150804,8.057427,6.159599,6.416242,1.505248,2.173194
20150805,7.965079,6.102719,6.363699,1.474269,2.149716
20150806,7.922141,6.084992,6.336226,1.460907,2.135644
20150807,8.167500,6.241889,6.446710,1.489537,2.183829
20150810,8.531181,6.469597,6.628249,1.557179,2.285019
20150811,8.397925,6.373959,6.624567,1.550432,2.291728
20150812,8.229604,6.264425,6.541167,1.531163,2.257520
20150813,8.314408,6.355108,6.648612,1.553785,2.312961
20150814,8.417977,6.363404,6.638795,1.553052,2.305962
20150817,8.593115,6.421111,6.714862,1.554703,2.340171
20150818,7.939851,6.017254,6.376865,1.458452,2.170011
20150819,8.176428,6.144122,6.469818,1.481603,2.205371
20150820,7.834817,5.938183,6.334790,1.434068,2.127429
20150821,7.431493,5.702017,6.196573,1.368523,2.013525
20150824,6.800866,5.265207,5.788317,1.248809,1.839443
20150825,6.467541,5.009784,5.617536,1.160127,1.688226
20150826,6.566072,5.026654,5.683601,1.153556,1.667107
20150827,6.771970,5.240939,5.936677,1.222161,1.750189
20150828,7.072466,5.462180,6.160370,1.274259,1.846954
20150831,6.758876,5.294775,6.053843,1.283504,1.814489
20150901,6.421499,5.094073,6.025443,1.281806,1.764979
20150902,6.373622,5.149667,6.113325,1.283236,1.767055
20150907,6.291225,4.986670,6.024448,1.239259,1.730503
20150908,6.618891,5.156966,6.192913,1.271108,1.789113
20150909,6.800029,5.264755,6.267409,1.295997,1.831221
20150910,6.722283,5.224418,6.176614,1.280082,1.802153
20150911,6.713655,5.209651,6.202427,1.276127,1.806608
20150914,6.306074,4.861666,5.995896,1.250943,1.727813
20150915,6.026562,4.641695,5.771872,1.201800,1.645759
20150916,6.443289,4.966998,6.113941,1.261663,1.746271
20150917,6.322472,4.879077,5.990727,1.234117,1.705539
20150918,6.407039,4.934807,6.050497,1.239560,1.720898
20150921,6.613859,5.106101,6.199639,1.261281,1.759035
20150922,6.693413,5.153287,6.211105,1.273017,1.772129
20150923,6.591558,5.108556,6.118244,1.244041,1.739899
20150924,6.723978,5.195026,6.164604,1.252418,1.758499
20150925,6.504011,5.079768,6.006668,1.232193,1.725605
20150928,6.685526,5.216418,6.075426,1.236311,1.746249
20150929,6.570366,5.199677,6.005896,1.211950,1.716463
20150930,6.677895,5.234989,6.045056,1.221135,1.723917
20151008,6.979854,5.413617,6.220902,1.256796,1.780060
20151009,7.023424,5.497769,6.259381,1.273431,1.796571
20151012,7.302186,5.679266,6.416326,1.314446,1.863443
20151013,7.355143,5.720233,6.441829,1.313435,1.870501
20151014,7.288939,5.665838,6.357782,1.298592,1.838852
20151015,7.519910,5.822117,6.511450,1.329361,1.891203
20151016,7.614489,5.894253,6.578910,1.347375,1.924494
20151019,7.622204,5.895817,6.629404,1.347420,1.940748
20151020,7.734062,5.974653,6.652854,1.364012,1.962160
20151021,7.205915,5.615432,6.355985,1.324191,1.868090
20151022,7.455072,5.771910,6.487776,1.343741,1.905579
20151023,7.570596,5.849718,6.590362,1.361549,1.943114
20151026,7.729674,5.963796,6.610623,1.368419,1.956006
20151027,7.762922,6.085063,6.612817,1.369798,1.962676
20151028,7.598868,5.948181,6.509739,1.343888,1.930109
20151029,7.644965,6.003413,6.535337,1.347086,1.937428
20151030,7.607181,6.032284,6.555413,1.347380,1.928242
20151102,7.514903,5.965618,6.464225,1.325223,1.892563
20151103,7.496750,5.952312,6.420200,1.321232,1.883883
20151104,7.864254,6.180187,6.635713,1.383393,1.969265
20151105,7.813858,6.122094,6.621766,1.412914,1.999636
20151106,7.919775,6.196701,6.722988,1.446237,2.037614
20151109,8.023747,6.219088,6.756505,1.464149,2.066334
20151110,8.045226,6.215605,6.703315,1.461436,2.068885
20151111,8.098651,6.281952,6.736573,1.461591,2.079585
20151112,8.112629,6.292380,6.767791,1.446981,2.063180
20151113,7.961146,6.207790,6.700511,1.428268,2.043390
20151116,8.058198,6.286628,6.705731,1.435087,2.069767
20151117,7.957747,6.219682,6.603137,1.432899,2.068629
20151118,7.829204,6.170069,6.560212,1.416578,2.045037
20151119,8.057354,6.295631,6.707694,1.439221,2.079885
20151120,8.114306,6.292034,6.734357,1.438997,2.093610
20151123,8.067528,6.268209,6.674795,1.430973,2.091642
20151124,8.104166,6.293668,6.718625,1.431184,2.098686
20151125,8.255373,6.383495,6.842559,1.441751,2.128076
20151126,8.207479,6.320800,6.748391,1.433296,2.117096
20151127,7.773120,6.017751,6.431933,1.356116,2.008276
20151130,7.880596,6.043180,6.490968,1.359708,2.031952
20151201,7.906863,6.093878,6.553725,1.369347,2.034429
20151202,7.884456,6.120630,6.615850,1.419009,2.070445
20151203,8.068613,6.262156,6.746670,1.429434,2.097910
20151204,7.951135,6.230015,6.674370,1.402095,2.066861
20151207,8.084298,6.278959,6.650689,1.405914,2.075793
20151208,7.953432,6.140955,6.524705,1.381290,2.031811
20151209,7.969640,6.175221,6.587879,1.386215,2.042224
20151210,7.939418,6.163772,6.551079,1.381314,2.038359
20151211,7.866030,6.086259,6.526755,1.375585,2.018930
20151214,7.985796,6.130674,6.643684,1.414955,2.064292
20151215,7.985827,6.118075,6.712251,1.408499,2.062136
20151216,8.058050,6.131473,6.659752,1.405087,2.058335
20151217,8.313179,6.277508,6.842432,1.431946,2.103227
20151218,8.349759,6.286839,6.897764,1.436530,2.101754
20151221,8.460097,6.380957,6.992149,1.473913,2.159010
20151222,8.508918,6.416084,7.002609,1.478018,2.170058
20151223,8.391326,6.361822,6.930693,1.474072,2.167095
20151224,8.525244,6.396615,6.936940,1.459973,2.139954
20151225,8.554649,6.388380,6.960702,1.463328,2.150054
20151228,8.346251,6.263859,6.889339,1.421173,2.096854
20151229,8.480128,6.349436,6.930983,1.434228,2.117399
20151230,8.530275,6.377463,7.048002,1.435487,2.121018
20151231,8.375217,6.309788,6.971167,1.422459,2.100519
20160104,7.685997,5.809025,6.549712,1.322594,1.951840
20160105,7.635540,5.825488,6.607342,1.326297,1.958737
20160106,7.759887,5.907431,6.694445,1.349565,2.007343
20160107,7.103620,5.435176,6.305852,1.255996,1.867404
20160108,7.247756,5.547748,6.438008,1.281608,1.912794
20160111,6.756936,5.196531,6.126020,1.217133,1.804598
20160112,6.852161,5.245063,6.140571,1.226001,1.804115
20160113,6.750639,5.103000,5.994520,1.203190,1.769764
20160114,7.011813,5.257001,6.097009,1.228236,1.806956
20160115,6.812566,5.092523,5.937825,1.189027,1.741376
20160118,6.911021,5.139879,5.958884,1.193602,1.746292
20160119,7.103685,5.301058,6.130767,1.228828,1.801645
20160120,7.058187,5.236495,6.096185,1.210243,1.779833
20160121,6.804177,5.089856,5.971362,1.174774,1.728392
20160122,6.886811,5.139311,6.016461,1.187019,1.747749
20160125,6.948111,5.158683,6.064327,1.192899,1.759780
20160126,6.550957,4.840572,5.772806,1.121079,1.650474
20160127,6.488520,4.784861,5.736771,1.117207,1.641907
20160128,6.278768,4.652692,5.644087,1.088005,1.599075
20160129,6.533581,4.820490,5.784715,1.123208,1.647161
20160201,6.495877,4.788146,5.714222,1.106035,1.627000
20160202,6.721187,4.939174,5.879731,1.129019,1.661636
20160203,6.765194,4.962290,5.883618,1.124179,1.655356
20160204,6.822491,5.035056,5.965082,1.137950,1.674479
20160205,6.787162,5.016361,5.937493,1.129955,1.668980
20160215,6.805199,5.021202,5.966755,1.123443,1.658214
20160216,7.042674,5.187396,6.122176,1.157881,1.707655
20160217,7.059705,5.200081,6.135383,1.167902,1.724963
20160218,7.008827,5.177837,6.120519,1.164234,1.725168
20160219,7.036800,5.186181,6.159772,1.163428,1.725575
20160222,7.219208,5.279708,6.252655,1.189079,1.764448
20160223,7.189203,5.233948,6.186643,1.177831,1.752221
20160224,7.159668,5.218407,6.204181,1.185525,1.764688
20160225,6.712375,4.868323,5.859039,1.112784,1.654993
20160226,6.803038,4.911562,5.902025,1.123947,1.672479
20160229,6.515208,4.777733,5.792791,1.097045,1.630016
20160301,6.665677,4.902523,5.853711,1.117338,1.662320
20160302,6.934812,5.116373,6.078916,1.163332,1.737520
20160303,6.957784,5.106801,6.083614,1.166034,1.739318
20160304,6.795079,4.993209,6.075576,1.179557,1.742584
20160307,6.913191,5.108238,6.130536,1.183731,1.760888
20160308,7.000831,5.153844,6.168305,1.184811,1.759393
20160309,6.873362,5.048679,6.141403,1.171176,1.733301
20160310,6.783924,4.994321,6.087985,1.148773,1.709029
20160311,6.802704,5.006898,6.070136,1.150732,1.708524
20160314,7.024891,5.169890,6.187941,1.168806,1.738691
20160315,7.106638,5.191262,6.162684,1.172271,1.741264
20160316,7.054113,5.137456,6.112466,1.178086,1.746009
20160317,7.251275,5.283007,6.227264,1.191114,1.767431
20160318,7.409714,5.398097,6.313715,1.209322,1.795029
20160321,7.520096,5.460561,6.375632,1.238860,1.823485
20160322,7.498395,5.415926,6.377222,1.229844,1.815880
20160323,7.513681,5.447596,6.381404,1.233772,1.814963
20160324,7.474544,5.385365,6.342431,1.213092,1.789713
20160325,7.465343,5.405593,6.343917,1.219179,1.803190
20160328,7.417924,5.377434,6.343774,1.208470,1.796627
20160329,7.280984,5.304326,6.291767,1.195386,1.777412
20160330,7.563294,5.473760,6.467786,1.226217,1.819515
20160331,7.529440,5.460089,6.464288,1.226908,1.821242
20160401,7.516657,5.435880,6.424526,1.228359,1.822918
20160405,7.761775,5.564447,6.556779,1.244597,1.852083
20160406,7.862453,5.585682,6.604578,1.241944,1.851579
20160407,7.813009,5.543876,6.541133,1.223553,1.824510
20160408,7.815169,5.522021,6.491660,1.214569,1.812115
20160411,7.970293,5.645879,6.567079,1.231486,1.839809
20160412,7.891087,5.664890,6.506891,1.227046,1.832325
20160413,7.938888,5.742432,6.568613,1.243414,1.857576
20160414,8.004421,5.765170,6.610561,1.248923,1.864090
20160415,7.911724,5.749298,6.599059,1.247540,1.859094
20160418,7.830624,5.688060,6.581809,1.230859,1.839570
20160419,7.855531,5.695409,6.586359,1.234615,1.844116
20160420,7.614140,5.494953,6.432127,1.212778,1.802431
20160421,7.539318,5.446952,6.343055,1.204991,1.793901
20160422,7.669069,5.552967,6.406276,1.210443,1.803437
20160425,7.610288,5.500802,6.411896,1.205537,1.804927
20160426,7.712352,5.536421,6.469884,1.212066,1.814463
20160427,7.718838,5.502542,6.473853,1.207017,1.807813
20160428,7.687444,5.499497,6.453770,1.204983,1.805715
20160429,7.697621,5.505177,6.472516,1.203520,1.802954
20160503,8.068968,5.753940,6.703841,1.225174,1.834914
20160504,8.068686,5.760679,6.727072,1.223619,1.829113
20160505,8.082197,5.794903,6.748587,1.225319,1.829866
20160506,7.769806,5.567886,6.565640,1.193459,1.780637
20160509,7.572170,5.400080,6.439925,1.168777,1.737836
20160510,7.646931,5.395099,6.471070,1.170110,1.743380
20160511,7.717642,5.416665,6.552158,1.175332,1.753440
20160512,7.756533,5.444015,6.591156,1.178126,1.756287
20160513,7.748575,5.440144,6.578074,1.172330,1.752495
20160516,7.948493,5.544080,6.745935,1.180098,1.764496
20160517,7.848453,5.478043,6.629724,1.176558,1.757863
