交易日期,证券代码,证券简称,日换手率,市盈率
20230821,881001.WI,万得全A,0.8737,16.8741
20230822,881001.WI,万得全A,1.0362,17.0399
20230823,881001.WI,万得全A,0.9072,16.7968
20230824,881001.WI,万得全A,0.9943,16.8405
20230825,881001.WI,万得全A,1.0143,16.6865
20230828,881001.WI,万得全A,1.512,16.9758
20230829,881001.WI,万得全A,1.3503,17.2606
20230830,881001.WI,万得全A,1.226,17.4181
20230831,881001.WI,万得全A,1.0635,17.4515
20230901,881001.WI,万得全A,0.9716,17.5039
20230904,881001.WI,万得全A,1.1694,17.7547
20230905,881001.WI,万得全A,1.0148,17.6339
20230906,881001.WI,万得全A,0.9551,17.6561
20230907,881001.WI,万得全A,0.98,17.423
20230908,881001.WI,万得全A,0.8488,17.4082
20230911,881001.WI,万得全A,1.0171,17.5498
20230912,881001.WI,万得全A,0.8601,17.5268
20230913,881001.WI,万得全A,0.9021,17.4153
20230914,881001.WI,万得全A,0.8917,17.402
20230915,881001.WI,万得全A,0.928,17.3582
20230918,881001.WI,万得全A,0.8846,17.4056
20230919,881001.WI,万得全A,0.8487,17.3611
20230920,881001.WI,万得全A,0.7773,17.2742
20230921,881001.WI,万得全A,0.781,17.1478
20230922,881001.WI,万得全A,0.972,17.4244
20230925,881001.WI,万得全A,0.8958,17.3373
20230926,881001.WI,万得全A,0.7996,17.2501
20230927,881001.WI,万得全A,0.8703,17.2844
20230928,881001.WI,万得全A,0.8734,17.332
20231009,881001.WI,万得全A,0.9656,17.289
20231010,881001.WI,万得全A,0.9679,17.1817
20231011,881001.WI,万得全A,0.9912,17.2228
20231012,881001.WI,万得全A,1.0064,17.3793
20231013,881001.WI,万得全A,0.9831,17.284
20231016,881001.WI,万得全A,1.0229,17.1654
20231017,881001.WI,万得全A,0.943,17.2191
20231018,881001.WI,万得全A,0.9798,17.0305
20231019,881001.WI,万得全A,1.0352,16.7516
20231020,881001.WI,万得全A,0.9422,16.6028
20231023,881001.WI,万得全A,0.9816,16.3371
20231024,881001.WI,万得全A,1.0559,16.4777
20231025,881001.WI,万得全A,1.1451,16.5055
20231026,881001.WI,万得全A,1.0784,16.6236
20231027,881001.WI,万得全A,1.1854,16.7944
20231030,881001.WI,万得全A,1.2633,16.9015
20231031,881001.WI,万得全A,1.1475,16.8362
20231101,881001.WI,万得全A,1.0185,16.8481
20231102,881001.WI,万得全A,0.9952,16.7469
20231103,881001.WI,万得全A,1.0045,16.883
20231106,881001.WI,万得全A,1.3156,17.0839
20231107,881001.WI,万得全A,1.21,17.0972
20231108,881001.WI,万得全A,1.2645,17.0888
20231109,881001.WI,万得全A,1.1607,17.064
20231110,881001.WI,万得全A,1.0059,16.9987
20231113,881001.WI,万得全A,1.059,17.0408
20231114,881001.WI,万得全A,1.0966,17.0962
20231115,881001.WI,万得全A,1.1606,17.196
20231116,881001.WI,万得全A,1.0351,17.0625
20231117,881001.WI,万得全A,1.0151,17.0969
20231120,881001.WI,万得全A,1.1159,17.1819
20231121,881001.WI,万得全A,1.2902,17.1541
20231122,881001.WI,万得全A,1.1622,17.0082
20231123,881001.WI,万得全A,1.0957,17.1196
20231124,881001.WI,万得全A,1.1146,16.9931
20231127,881001.WI,万得全A,1.1136,16.9396
20231128,881001.WI,万得全A,0.9932,16.9937
20231129,881001.WI,万得全A,1.005,16.8814
20231130,881001.WI,万得全A,0.9991,16.9025
20231204,881001.WI,万得全A,1.0513,16.8831
20231205,881001.WI,万得全A,1.0484,16.6026
20231206,881001.WI,万得全A,1.0459,16.6156
20231207,881001.WI,万得全A,1.0352,16.5952
20231208,881001.WI,万得全A,1.2051,16.6134
20231211,881001.WI,万得全A,1.1665,16.7379
20231212,881001.WI,万得全A,0.9906,16.797
20231213,881001.WI,万得全A,0.9768,16.6129
20231214,881001.WI,万得全A,0.9645,16.5516
20231215,881001.WI,万得全A,0.9744,16.4721
20231218,881001.WI,万得全A,0.9726,16.3705
20231219,881001.WI,万得全A,0.8789,16.389
20231220,881001.WI,万得全A,0.8894,16.2222
20231221,881001.WI,万得全A,0.9752,16.3087
20231222,881001.WI,万得全A,1.0291,16.2577
20231225,881001.WI,万得全A,0.8099,16.2869
20231226,881001.WI,万得全A,0.808,16.1661
20231227,881001.WI,万得全A,0.8565,16.2686
20231228,881001.WI,万得全A,1.1157,16.523
20231229,881001.WI,万得全A,1.0205,16.6674
20240201,881001.WI,万得全A,1.109,15.0689
20240202,881001.WI,万得全A,1.3223,14.7971
20240205,881001.WI,万得全A,1.499,14.5324
20240206,881001.WI,万得全A,1.6173,15.0493
20240207,881001.WI,万得全A,1.721,15.1847
20240208,881001.WI,万得全A,1.707,15.4509
20240219,881001.WI,万得全A,1.4986,15.7256
20240220,881001.WI,万得全A,1.1714,15.8029
20240221,881001.WI,万得全A,1.4595,15.9531
20240222,881001.WI,万得全A,1.1997,16.1527
20240223,881001.WI,万得全A,1.329,16.2611
20240226,881001.WI,万得全A,1.4267,16.1945
20240227,881001.WI,万得全A,1.3421,16.4653
20240228,881001.WI,万得全A,1.936,16.0754
20240229,881001.WI,万得全A,1.4403,16.4491
20240301,881001.WI,万得全A,1.3565,16.5471
20240304,881001.WI,万得全A,1.3534,16.6084
20240305,881001.WI,万得全A,1.3184,16.6141
20240306,881001.WI,万得全A,1.1899,16.5992
20240307,881001.WI,万得全A,1.309,16.4989
20240308,881001.WI,万得全A,1.1111,16.6486
20240311,881001.WI,万得全A,1.2568,16.814
20240312,881001.WI,万得全A,1.4435,16.7609
20240313,881001.WI,万得全A,1.313,16.6928
20240314,881001.WI,万得全A,1.2848,16.6621
20240315,881001.WI,万得全A,1.2365,16.7784
20240318,881001.WI,万得全A,1.4279,16.9716
20240319,881001.WI,万得全A,1.3531,16.8651
20240320,881001.WI,万得全A,1.2662,16.9615
20240321,881001.WI,万得全A,1.3624,16.9376
20240322,881001.WI,万得全A,1.4118,16.8315
20240325,881001.WI,万得全A,1.3447,16.6582
20240102,881001.WI,万得全A,1.0339,16.5832
20240326,881001.WI,万得全A,1.2212,16.6903
20240327,881001.WI,万得全A,1.1934,16.4028
20240328,881001.WI,万得全A,1.2253,16.5346
20240329,881001.WI,万得全A,1.1542,16.7621
20240401,881001.WI,万得全A,1.3103,16.9444
20240402,881001.WI,万得全A,1.3175,16.9182
20240403,881001.WI,万得全A,1.2577,16.8499
20240408,881001.WI,万得全A,1.2963,16.6855
20240409,881001.WI,万得全A,1.0947,16.7283
20240410,881001.WI,万得全A,1.167,16.5526
20240411,881001.WI,万得全A,1.1152,16.563
20240412,881001.WI,万得全A,1.1014,16.4575
20240415,881001.WI,万得全A,1.4751,16.5877
20240416,881001.WI,万得全A,1.4412,16.2161
20240417,881001.WI,万得全A,1.3532,16.6342
20240418,881001.WI,万得全A,1.3209,16.636
20240419,881001.WI,万得全A,1.1964,16.5717
20240422,881001.WI,万得全A,1.1342,16.4503
20240423,881001.WI,万得全A,1.0587,16.349
20240424,881001.WI,万得全A,1.063,16.4923
20240425,881001.WI,万得全A,1.0461,16.5257
20240426,881001.WI,万得全A,1.4378,16.7949
20240429,881001.WI,万得全A,1.5967,16.9968
20240430,881001.WI,万得全A,1.416,17.128
20240506,881001.WI,万得全A,1.4312,17.3455
20240507,881001.WI,万得全A,1.2832,17.3867
20240508,881001.WI,万得全A,1.1676,17.2445
20240509,881001.WI,万得全A,1.193,17.4015
20240510,881001.WI,万得全A,1.2535,17.3709
20240513,881001.WI,万得全A,1.2374,17.2891
20240514,881001.WI,万得全A,1.1294,17.2922
20240515,881001.WI,万得全A,1.0813,17.1516
20240516,881001.WI,万得全A,1.2078,17.1795
20240517,881001.WI,万得全A,1.2686,17.3505
20240520,881001.WI,万得全A,1.3896,17.4399
20240521,881001.WI,万得全A,1.1392,17.3508
20240522,881001.WI,万得全A,1.158,17.3639
20240523,881001.WI,万得全A,1.2085,17.123
20240524,881001.WI,万得全A,1.056,16.9628
20240527,881001.WI,万得全A,1.0693,17.1423
20240528,881001.WI,万得全A,1.0488,17.0327
20240529,881001.WI,万得全A,1.01,17.0593
20240530,881001.WI,万得全A,1.0195,16.9605
20240531,881001.WI,万得全A,0.9811,16.9555
20240603,881001.WI,万得全A,1.1732,16.9063
20240604,881001.WI,万得全A,1.0571,16.9724
20240605,881001.WI,万得全A,0.9953,16.8124
20240606,881001.WI,万得全A,1.2636,16.6674
20240607,881001.WI,万得全A,1.0308,16.6925
20240611,881001.WI,万得全A,0.9645,16.625
20240612,881001.WI,万得全A,0.925,16.6933
20240613,881001.WI,万得全A,0.9792,16.6368
20240614,881001.WI,万得全A,1.077,16.6289
20240617,881001.WI,万得全A,0.9493,16.5627
20240618,881001.WI,万得全A,0.9581,16.6552
20240619,881001.WI,万得全A,0.9089,16.5892
20240620,881001.WI,万得全A,0.9901,16.4545
20240621,881001.WI,万得全A,0.8434,16.4292
20240624,881001.WI,万得全A,0.979,16.1966
20240625,881001.WI,万得全A,0.9007,16.1302
20240626,881001.WI,万得全A,0.9476,16.3059
20240627,881001.WI,万得全A,0.9014,16.1434
20240628,881001.WI,万得全A,0.9943,16.2474
20240701,881001.WI,万得全A,0.9372,16.3937
20240702,881001.WI,万得全A,0.9455,16.395
20240703,881001.WI,万得全A,0.8562,16.3038
20240704,881001.WI,万得全A,0.9093,16.1483
20240705,881001.WI,万得全A,0.854,16.1191
20240708,881001.WI,万得全A,0.8813,15.9507
20240709,881001.WI,万得全A,1.0313,16.1588
20240710,881001.WI,万得全A,0.9516,16.0636
20240711,881001.WI,万得全A,1.0917,16.2577
20240712,881001.WI,万得全A,0.973,16.2524
20240715,881001.WI,万得全A,0.8714,16.2408
20240716,881001.WI,万得全A,0.8534,16.274
20240717,881001.WI,万得全A,0.9149,16.1719
20240718,881001.WI,万得全A,0.9085,16.2531
20240719,881001.WI,万得全A,0.8732,16.2811
20240722,881001.WI,万得全A,0.8678,16.1896
20240723,881001.WI,万得全A,0.9424,15.9023
20240724,881001.WI,万得全A,0.9447,15.7966
20240725,881001.WI,万得全A,0.8507,15.7317
20240726,881001.WI,万得全A,0.8835,15.7837
20240729,881001.WI,万得全A,0.8453,15.7696
20240730,881001.WI,万得全A,0.8786,15.7083
20240731,881001.WI,万得全A,1.3094,16.0593
20240801,881001.WI,万得全A,1.1246,16.0168
20240802,881001.WI,万得全A,1.061,15.8575
20240805,881001.WI,万得全A,1.1782,15.57
20240806,881001.WI,万得全A,1.011,15.6337
20240807,881001.WI,万得全A,0.8966,15.6313
20240808,881001.WI,万得全A,0.9846,15.6113
20240809,881001.WI,万得全A,0.9499,15.539
20240812,881001.WI,万得全A,0.8463,15.4943
20240813,881001.WI,万得全A,0.7855,15.5577
20240814,881001.WI,万得全A,0.7683,15.4668
20240815,881001.WI,万得全A,0.9787,15.598
20240816,881001.WI,万得全A,0.9593,15.6031
20240819,881001.WI,万得全A,0.9218,15.6534
20240820,881001.WI,万得全A,0.9406,15.4793
20240821,881001.WI,万得全A,0.8316,15.4246
20240822,881001.WI,万得全A,0.8805,15.3531
20240823,881001.WI,万得全A,0.8271,15.3598
20240826,881001.WI,万得全A,0.8259,15.3856
20240827,881001.WI,万得全A,0.8232,15.3095
20240828,881001.WI,万得全A,0.8094,15.2812
20240829,881001.WI,万得全A,0.9491,15.2413
20240830,881001.WI,万得全A,1.3342,15.3644
20240902,881001.WI,万得全A,1.1236,15.3085
20240903,881001.WI,万得全A,0.9373,15.3159
20240904,881001.WI,万得全A,0.8997,15.2063
20240905,881001.WI,万得全A,0.8558,15.2345
20240906,881001.WI,万得全A,0.896,15.0844
20240909,881001.WI,万得全A,0.8592,14.9374
20240910,881001.WI,万得全A,0.8841,14.9933
20240911,881001.WI,万得全A,0.8008,14.8921
20240912,881001.WI,万得全A,0.8365,14.8492
20240913,881001.WI,万得全A,0.8725,14.7717
20240918,881001.WI,万得全A,0.844,14.8318
20240919,881001.WI,万得全A,1.0578,14.9623
20240920,881001.WI,万得全A,0.9704,14.9684
20240923,881001.WI,万得全A,0.9038,15.0215
20240924,881001.WI,万得全A,1.5438,15.6279
20240925,881001.WI,万得全A,1.8628,15.8082
20240926,881001.WI,万得全A,1.8577,16.3674
20240927,881001.WI,万得全A,2.0972,16.9509
20240930,881001.WI,万得全A,3.5214,18.4539
20241008,881001.WI,万得全A,4.214,19.5519
20241009,881001.WI,万得全A,3.2934,18.1661
20241010,881001.WI,万得全A,2.6097,18.3174
20241011,881001.WI,万得全A,1.9958,17.7911
20241014,881001.WI,万得全A,2.0329,18.2299
20241015,881001.WI,万得全A,1.9881,17.7782
20241016,881001.WI,万得全A,1.7693,17.7736
20241017,881001.WI,万得全A,1.8851,17.6286
20241018,881001.WI,万得全A,2.4043,18.1893
20241021,881001.WI,万得全A,2.393,18.2878
20241022,881001.WI,万得全A,2.2061,18.2763
20241023,881001.WI,万得全A,2.2969,18.3174
20241024,881001.WI,万得全A,1.8644,18.1806
20241025,881001.WI,万得全A,2.1524,18.3504
20241028,881001.WI,万得全A,2.3831,18.5389
20241029,881001.WI,万得全A,2.5731,18.416
20241030,881001.WI,万得全A,2.3425,18.3143
20241031,881001.WI,万得全A,2.7535,18.2142
20241101,881001.WI,万得全A,2.9639,18.0636
20241104,881001.WI,万得全A,2.1734,18.3139
20241105,881001.WI,万得全A,2.7719,18.7881
20241106,881001.WI,万得全A,3.086,18.7744
20241107,881001.WI,万得全A,3.1869,19.2453
20241108,881001.WI,万得全A,3.2303,19.1494
20241111,881001.WI,万得全A,2.8187,19.3168
20241112,881001.WI,万得全A,2.842,19.0905
20241113,881001.WI,万得全A,2.3046,19.1841
20241114,881001.WI,万得全A,2.1378,18.802
20241115,881001.WI,万得全A,2.1447,18.4895
20241118,881001.WI,万得全A,2.3514,18.3372
20241119,881001.WI,万得全A,2.0359,18.5375
20241120,881001.WI,万得全A,2.0149,18.6981
20241121,881001.WI,万得全A,1.971,18.7143
20241122,881001.WI,万得全A,2.2686,18.1329
20241125,881001.WI,万得全A,1.9049,18.148
20241126,881001.WI,万得全A,1.7239,18.082
20241127,881001.WI,万得全A,1.8999,18.3872
20241128,881001.WI,万得全A,1.9842,18.2934
20241129,881001.WI,万得全A,2.1417,18.4991
20241202,881001.WI,万得全A,2.3343,18.7306
20241203,881001.WI,万得全A,2.3297,18.7929
20241204,881001.WI,万得全A,2.252,18.6827
20241205,881001.WI,万得全A,2.0123,18.7336
20241206,881001.WI,万得全A,2.5012,18.9363
20241209,881001.WI,万得全A,2.389,18.9006
20241210,881001.WI,万得全A,2.8421,19.0297
20241211,881001.WI,万得全A,2.4474,19.0908
20241212,881001.WI,万得全A,2.5142,19.2677
20241213,881001.WI,万得全A,2.6758,18.9044
20241216,881001.WI,万得全A,2.2346,18.8431
20241217,881001.WI,万得全A,2.0593,18.6537
20241218,881001.WI,万得全A,1.81,18.7727
20241219,881001.WI,万得全A,1.8459,18.7556
20241220,881001.WI,万得全A,1.7681,18.7741
20241223,881001.WI,万得全A,1.9507,18.6065
20241224,881001.WI,万得全A,1.6398,18.8379
20241225,881001.WI,万得全A,1.6437,18.7719
20241226,881001.WI,万得全A,1.4661,18.8324
20241227,881001.WI,万得全A,1.7019,18.8504
20241230,881001.WI,万得全A,1.5259,18.8698
20241231,881001.WI,万得全A,1.6488,18.5329
20250102,881001.WI,万得全A,1.783,18.044
20250103,881001.WI,万得全A,1.7264,17.7163
20250106,881001.WI,万得全A,1.4622,17.6636
20250107,881001.WI,万得全A,1.4354,17.8474
20250108,881001.WI,万得全A,1.664,17.846
20250109,881001.WI,万得全A,1.4221,17.7897
20250110,881001.WI,万得全A,1.4643,17.497
20250113,881001.WI,万得全A,1.2593,17.4666
20250114,881001.WI,万得全A,1.6747,18.0056
20250115,881001.WI,万得全A,1.4915,17.8998
20250116,881001.WI,万得全A,1.6015,17.9668
20250117,881001.WI,万得全A,1.3835,18.0019
20250120,881001.WI,万得全A,1.4262,18.0494
20250121,881001.WI,万得全A,1.4124,18.0513
20250122,881001.WI,万得全A,1.2912,17.911
20250123,881001.WI,万得全A,1.5888,17.9626
20250124,881001.WI,万得全A,1.419,18.0956
20250127,881001.WI,万得全A,1.3181,18.0091
20250205,881001.WI,万得全A,1.4182,17.9496
20250206,881001.WI,万得全A,1.684,18.2334
20250207,881001.WI,万得全A,2.1434,18.4396
20250210,881001.WI,万得全A,1.9627,18.5777
20250211,881001.WI,万得全A,1.8546,18.5491
20250212,881001.WI,万得全A,1.8406,18.7373
20250213,881001.WI,万得全A,2.0291,18.6398
20250303,881001.WI,万得全A,1.7596,18.6393
20250304,881001.WI,万得全A,1.5347,18.6563
20250305,881001.WI,万得全A,1.6296,18.7649
20250306,881001.WI,万得全A,1.9544,18.9979
20250307,881001.WI,万得全A,1.9203,18.9332
20250310,881001.WI,万得全A,1.6166,18.8986
20250311,881001.WI,万得全A,1.6056,18.9714
20250312,881001.WI,万得全A,1.8072,18.9489
20250313,881001.WI,万得全A,1.7939,18.8349
20250314,881001.WI,万得全A,1.9263,19.2071
20250317,881001.WI,万得全A,1.7511,19.2349
20250318,881001.WI,万得全A,1.6192,19.288
20250319,881001.WI,万得全A,1.5794,19.2512
20250320,881001.WI,万得全A,1.5943,19.0714
20250321,881001.WI,万得全A,1.7988,18.7945
20250325,881001.WI,万得全A,1.5168,18.6825
20250328,881001.WI,万得全A,1.376,18.4941
20250327,881001.WI,万得全A,1.4136,18.6789
20250326,881001.WI,万得全A,1.4186,18.6757
20250324,881001.WI,万得全A,1.7762,18.7135
20250214,881001.WI,万得全A,1.8983,18.7447
20250217,881001.WI,万得全A,2.0952,18.823
20250218,881001.WI,万得全A,2.0208,18.5917
20250219,881001.WI,万得全A,1.8043,18.8009
20250220,881001.WI,万得全A,1.8411,18.8254
20250221,881001.WI,万得全A,2.1644,19.0196
20250224,881001.WI,万得全A,2.1151,18.9904
20250225,881001.WI,万得全A,1.9138,18.8205
20250226,881001.WI,万得全A,1.9934,19.0006
20250227,881001.WI,万得全A,2.1029,19.0175
20250228,881001.WI,万得全A,1.9939,18.6263
20230811,932000.CSI,中证2000,2.1266,56.2725
20230814,932000.CSI,中证2000,2.0379,56.6385
20230815,932000.CSI,中证2000,2.0004,56.3795
20230816,932000.CSI,中证2000,1.9691,55.7334
20230817,932000.CSI,中证2000,2.1423,56.6131
20230818,932000.CSI,中证2000,2.1919,55.845
20230821,932000.CSI,中证2000,1.9385,55.6934
20230822,932000.CSI,中证2000,2.2691,56.251
20230823,932000.CSI,中证2000,2.1059,55.3473
20230824,932000.CSI,中证2000,2.266,55.2215
20230825,932000.CSI,中证2000,2.4668,53.9451
20230828,932000.CSI,中证2000,3.0978,53.9405
20230829,932000.CSI,中证2000,2.9367,57.0153
20230830,932000.CSI,中证2000,2.8192,57.8032
20230831,932000.CSI,中证2000,2.4195,59.0718
20230901,932000.CSI,中证2000,2.272,59.0399
20230904,932000.CSI,中证2000,2.5121,59.7749
20230905,932000.CSI,中证2000,2.3907,59.5231
20230906,932000.CSI,中证2000,2.3576,59.8977
20230907,932000.CSI,中证2000,2.3732,58.8485
20230908,932000.CSI,中证2000,2.1343,59.0523
20230911,932000.CSI,中证2000,2.3411,59.6421
20230912,932000.CSI,中证2000,2.2102,59.6414
20230913,932000.CSI,中证2000,2.3556,58.9013
20230914,932000.CSI,中证2000,2.1866,58.3491
20230915,932000.CSI,中证2000,2.1659,58.4202
20230918,932000.CSI,中证2000,2.2066,58.7918
20230919,932000.CSI,中证2000,2.1015,58.0233
20230920,932000.CSI,中证2000,1.885,57.6618
20230921,932000.CSI,中证2000,1.8269,57.2441
20230922,932000.CSI,中证2000,2.1443,58.5132
20230925,932000.CSI,中证2000,2.0768,58.3683
20230926,932000.CSI,中证2000,2.0152,58.1982
20230927,932000.CSI,中证2000,2.1186,58.4333
20230928,932000.CSI,中证2000,2.1317,59.1804
20231009,932000.CSI,中证2000,2.3267,58.9797
20231010,932000.CSI,中证2000,2.3865,58.9428
20231011,932000.CSI,中证2000,2.48,59.1835
20231012,932000.CSI,中证2000,2.3353,59.3894
20231013,932000.CSI,中证2000,2.3994,59.0749
20231016,932000.CSI,中证2000,2.4954,58.6799
20231017,932000.CSI,中证2000,2.2602,58.4456
20231018,932000.CSI,中证2000,2.3339,57.0042
20231019,932000.CSI,中证2000,2.3235,56.4368
20231020,932000.CSI,中证2000,2.1836,55.636
20231023,932000.CSI,中证2000,2.2733,54.3436
20231024,932000.CSI,中证2000,2.4242,55.6564
20231025,932000.CSI,中证2000,2.6565,56.5097
20231026,932000.CSI,中证2000,2.706,56.8622
20231027,932000.CSI,中证2000,2.9817,57.6582
20231030,932000.CSI,中证2000,3.0703,59.4473
20231031,932000.CSI,中证2000,2.925,59.2257
20231101,932000.CSI,中证2000,2.576,59.3845
20231102,932000.CSI,中证2000,2.6268,58.7273
20231103,932000.CSI,中证2000,2.5773,59.5254
20231106,932000.CSI,中证2000,3.0956,60.9397
20231107,932000.CSI,中证2000,3.1859,61.4937
20231108,932000.CSI,中证2000,3.3211,61.7728
20231109,932000.CSI,中证2000,3.0884,61.3029
20231110,932000.CSI,中证2000,2.6184,61.1622
20231113,932000.CSI,中证2000,2.7855,61.8945
20231114,932000.CSI,中证2000,2.8685,62.3655
20231115,932000.CSI,中证2000,2.9965,62.8047
20231116,932000.CSI,中证2000,2.8827,62.4291
20231117,932000.CSI,中证2000,2.8773,63.0757
20231120,932000.CSI,中证2000,3.063,63.7578
20231121,932000.CSI,中证2000,3.455,63.33
20231122,932000.CSI,中证2000,3.151,62.6517
20231123,932000.CSI,中证2000,2.9181,63.2172
20231124,932000.CSI,中证2000,3.0092,62.4028
20231127,932000.CSI,中证2000,2.88,62.4943
20231128,932000.CSI,中证2000,2.6446,62.9798
20231129,932000.CSI,中证2000,2.6159,62.665
20231130,932000.CSI,中证2000,2.691,62.2884
20231204,932000.CSI,中证2000,2.7608,62.9134
20231205,932000.CSI,中证2000,2.7655,61.7488
